Data Type;Country;Year;Month;HTS Number;Description;General Customs Value
General Customs Value;Croatia;2022;2;010129;HORSES, LIVE, OTHER THAN PUREBRED BREEDING;80.185
General Customs Value;Croatia;2020;1;010619;MAMMALS, LIVE, NESOI;3.312
General Customs Value;Croatia;2021;1;010619;MAMMALS, LIVE, NESOI;5.25
General Customs Value;Croatia;2022;1;010619;MAMMALS, LIVE, NESOI;2.2
General Customs Value;Croatia;2023;1;010619;MAMMALS, LIVE, NESOI;9.2
General Customs Value;Croatia;2024;1;010619;MAMMALS, LIVE, NESOI;50.8
General Customs Value;Croatia;2025;1;010619;MAMMALS, LIVE, NESOI;75.419
General Customs Value;Croatia;2021;2;010619;MAMMALS, LIVE, NESOI;2.4
General Customs Value;Croatia;2022;2;010619;MAMMALS, LIVE, NESOI;8.717
General Customs Value;Croatia;2023;2;010619;MAMMALS, LIVE, NESOI;6.224
General Customs Value;Croatia;2024;2;010619;MAMMALS, LIVE, NESOI;123.114
General Customs Value;Croatia;2025;2;010619;MAMMALS, LIVE, NESOI;66.9
General Customs Value;Croatia;2021;3;010619;MAMMALS, LIVE, NESOI;11.7
General Customs Value;Croatia;2022;3;010619;MAMMALS, LIVE, NESOI;11.666
General Customs Value;Croatia;2024;3;010619;MAMMALS, LIVE, NESOI;71.5
General Customs Value;Croatia;2025;3;010619;MAMMALS, LIVE, NESOI;72
General Customs Value;Croatia;2021;4;010619;MAMMALS, LIVE, NESOI;2.4
General Customs Value;Croatia;2022;4;010619;MAMMALS, LIVE, NESOI;4
General Customs Value;Croatia;2023;4;010619;MAMMALS, LIVE, NESOI;51
General Customs Value;Croatia;2024;4;010619;MAMMALS, LIVE, NESOI;59.705
General Customs Value;Croatia;2025;4;010619;MAMMALS, LIVE, NESOI;57.8
General Customs Value;Croatia;2021;5;010619;MAMMALS, LIVE, NESOI;21.313
General Customs Value;Croatia;2022;5;010619;MAMMALS, LIVE, NESOI;15.306
General Customs Value;Croatia;2023;5;010619;MAMMALS, LIVE, NESOI;67.128
General Customs Value;Croatia;2024;5;010619;MAMMALS, LIVE, NESOI;55.054
General Customs Value;Croatia;2025;5;010619;MAMMALS, LIVE, NESOI;74.6
General Customs Value;Croatia;2020;6;010619;MAMMALS, LIVE, NESOI;9.5
General Customs Value;Croatia;2021;6;010619;MAMMALS, LIVE, NESOI;6
General Customs Value;Croatia;2022;6;010619;MAMMALS, LIVE, NESOI;2.1
General Customs Value;Croatia;2023;6;010619;MAMMALS, LIVE, NESOI;38.8
General Customs Value;Croatia;2024;6;010619;MAMMALS, LIVE, NESOI;50.802
General Customs Value;Croatia;2020;7;010619;MAMMALS, LIVE, NESOI;55.528
General Customs Value;Croatia;2021;7;010619;MAMMALS, LIVE, NESOI;33.667
General Customs Value;Croatia;2023;7;010619;MAMMALS, LIVE, NESOI;24.3
General Customs Value;Croatia;2024;7;010619;MAMMALS, LIVE, NESOI;132.772
General Customs Value;Croatia;2020;8;010619;MAMMALS, LIVE, NESOI;33.662
General Customs Value;Croatia;2021;8;010619;MAMMALS, LIVE, NESOI;9.812
General Customs Value;Croatia;2023;8;010619;MAMMALS, LIVE, NESOI;42.2
General Customs Value;Croatia;2024;8;010619;MAMMALS, LIVE, NESOI;12.6
General Customs Value;Croatia;2020;9;010619;MAMMALS, LIVE, NESOI;76.729
General Customs Value;Croatia;2021;9;010619;MAMMALS, LIVE, NESOI;2.3
General Customs Value;Croatia;2022;9;010619;MAMMALS, LIVE, NESOI;12.483
General Customs Value;Croatia;2023;9;010619;MAMMALS, LIVE, NESOI;78.335
General Customs Value;Croatia;2024;9;010619;MAMMALS, LIVE, NESOI;30.2
General Customs Value;Croatia;2020;10;010619;MAMMALS, LIVE, NESOI;51.148
General Customs Value;Croatia;2021;10;010619;MAMMALS, LIVE, NESOI;11.7
General Customs Value;Croatia;2022;10;010619;MAMMALS, LIVE, NESOI;16.615
General Customs Value;Croatia;2023;10;010619;MAMMALS, LIVE, NESOI;48.161
General Customs Value;Croatia;2024;10;010619;MAMMALS, LIVE, NESOI;59
General Customs Value;Croatia;2020;11;010619;MAMMALS, LIVE, NESOI;16.549
General Customs Value;Croatia;2021;11;010619;MAMMALS, LIVE, NESOI;2.264
General Customs Value;Croatia;2022;11;010619;MAMMALS, LIVE, NESOI;45.9
General Customs Value;Croatia;2023;11;010619;MAMMALS, LIVE, NESOI;79.4
General Customs Value;Croatia;2024;11;010619;MAMMALS, LIVE, NESOI;63.1
General Customs Value;Croatia;2020;12;010619;MAMMALS, LIVE, NESOI;24.499
General Customs Value;Croatia;2021;12;010619;MAMMALS, LIVE, NESOI;11
General Customs Value;Croatia;2023;12;010619;MAMMALS, LIVE, NESOI;83.819
General Customs Value;Croatia;2024;12;010619;MAMMALS, LIVE, NESOI;78
General Customs Value;Croatia;2024;1;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;79.42
General Customs Value;Croatia;2025;1;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;101.785
General Customs Value;Croatia;2024;2;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;142.154
General Customs Value;Croatia;2025;2;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;325.289
General Customs Value;Croatia;2020;3;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;16.416
General Customs Value;Croatia;2024;3;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;111.136
General Customs Value;Croatia;2025;3;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;427.141
General Customs Value;Croatia;2024;4;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;100.958
General Customs Value;Croatia;2025;4;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;495.443
General Customs Value;Croatia;2024;5;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;128.874
General Customs Value;Croatia;2025;5;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;546.909
General Customs Value;Croatia;2020;6;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;11.475
General Customs Value;Croatia;2024;6;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;102.37
General Customs Value;Croatia;2024;7;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;66.035
General Customs Value;Croatia;2020;8;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;2.628
General Customs Value;Croatia;2024;8;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;76.175
General Customs Value;Croatia;2024;9;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;51.704
General Customs Value;Croatia;2024;10;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;54.177
General Customs Value;Croatia;2024;11;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;55.956
General Customs Value;Croatia;2024;12;030235;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FRESH OR CHILLED;53.19
General Customs Value;Croatia;2022;7;030284;SEABASS (DICENTRARCHUS SPP.), FRESH OR CHILLED;5.147
General Customs Value;Croatia;2023;1;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;12.36
General Customs Value;Croatia;2025;1;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;12.268
General Customs Value;Croatia;2021;2;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;2.053
General Customs Value;Croatia;2023;2;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;7.596
General Customs Value;Croatia;2025;2;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;9.829
General Customs Value;Croatia;2020;3;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;251.588
General Customs Value;Croatia;2025;3;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;8.709
General Customs Value;Croatia;2021;4;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;2.884
General Customs Value;Croatia;2023;4;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;2.427
General Customs Value;Croatia;2024;4;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;3.019
General Customs Value;Croatia;2025;4;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;25.97
General Customs Value;Croatia;2023;5;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;9.707
General Customs Value;Croatia;2024;5;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;18.548
General Customs Value;Croatia;2025;5;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;22.534
General Customs Value;Croatia;2023;6;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;2.426
General Customs Value;Croatia;2024;6;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;8.854
General Customs Value;Croatia;2023;7;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;2.33
General Customs Value;Croatia;2024;7;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;28.798
General Customs Value;Croatia;2021;8;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;4.541
General Customs Value;Croatia;2024;8;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;18.622
General Customs Value;Croatia;2020;9;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;48.66
General Customs Value;Croatia;2024;9;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;31.515
General Customs Value;Croatia;2020;10;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;26.391
General Customs Value;Croatia;2022;10;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;5.6
General Customs Value;Croatia;2024;10;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;26.409
General Customs Value;Croatia;2020;11;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;13.14
General Customs Value;Croatia;2021;11;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;2.182
General Customs Value;Croatia;2022;11;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;7.28
General Customs Value;Croatia;2024;11;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;20.022
General Customs Value;Croatia;2020;12;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;4.511
General Customs Value;Croatia;2022;12;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;4.894
General Customs Value;Croatia;2023;12;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;19.868
General Customs Value;Croatia;2024;12;030345;ATLANTIC AND PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS, THUNNUS ORIENTALIS), FROZEN;25.703
General Customs Value;Croatia;2022;4;030353;SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN;7.394
General Customs Value;Croatia;2021;5;030353;SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN;6.992
General Customs Value;Croatia;2023;5;030353;SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN;14.542
General Customs Value;Croatia;2023;6;030353;SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN;14.826
General Customs Value;Croatia;2022;7;030353;SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN;6.447
General Customs Value;Croatia;2022;8;030353;SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN;8.03
General Customs Value;Croatia;2022;7;030384;SEABASS (DICENTRARCHUS SPP.), FROZEN;9.291
General Customs Value;Croatia;2024;4;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;192.258
General Customs Value;Croatia;2025;4;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;7.201
General Customs Value;Croatia;2023;5;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;1162.3
General Customs Value;Croatia;2021;6;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;178.804
General Customs Value;Croatia;2022;6;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;48.113
General Customs Value;Croatia;2020;8;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;89.387
General Customs Value;Croatia;2023;8;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;12.98
General Customs Value;Croatia;2021;9;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;39.62
General Customs Value;Croatia;2024;9;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;9.287
General Customs Value;Croatia;2021;11;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;27.462
General Customs Value;Croatia;2022;11;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;10.38
General Customs Value;Croatia;2024;11;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;8.685
General Customs Value;Croatia;2020;12;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;219.938
General Customs Value;Croatia;2021;12;030487;TUNA (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS), FROZEN;37.318
General Customs Value;Croatia;2023;2;030539;FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI;5.632
General Customs Value;Croatia;2024;2;040520;DAIRY SPREADS;12.411
General Customs Value;Croatia;2020;3;040520;DAIRY SPREADS;9.969
General Customs Value;Croatia;2025;3;040520;DAIRY SPREADS;32.081
General Customs Value;Croatia;2020;4;040520;DAIRY SPREADS;9.906
General Customs Value;Croatia;2020;6;040520;DAIRY SPREADS;17.906
General Customs Value;Croatia;2022;6;040520;DAIRY SPREADS;29.917
General Customs Value;Croatia;2024;7;040520;DAIRY SPREADS;17.34
General Customs Value;Croatia;2022;10;040520;DAIRY SPREADS;36.513
General Customs Value;Croatia;2024;10;040520;DAIRY SPREADS;20.575
General Customs Value;Croatia;2024;11;040520;DAIRY SPREADS;19.806
General Customs Value;Croatia;2021;12;040520;DAIRY SPREADS;24.498
General Customs Value;Croatia;2021;2;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;9.848
General Customs Value;Croatia;2021;4;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;15.29
General Customs Value;Croatia;2022;4;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;4.017
General Customs Value;Croatia;2022;6;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;4.685
General Customs Value;Croatia;2020;9;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;9.278
General Customs Value;Croatia;2021;11;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;3.92
General Customs Value;Croatia;2021;12;040610;CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD;40.245
General Customs Value;Croatia;2021;2;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;31.802
General Customs Value;Croatia;2022;2;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;45.921
General Customs Value;Croatia;2020;3;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;11.222
General Customs Value;Croatia;2021;3;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;18.541
General Customs Value;Croatia;2021;4;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;37.005
General Customs Value;Croatia;2022;4;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;25.649
General Customs Value;Croatia;2021;6;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;48.206
General Customs Value;Croatia;2022;6;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;32.522
General Customs Value;Croatia;2020;9;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;23.696
General Customs Value;Croatia;2021;11;040630;CHEESE, PROCESSED, NOT GRATED OR POWDERED;49.076
General Customs Value;Croatia;2024;12;040640;CHEESE, BLUE-VEINED, NESOI;7.923
General Customs Value;Croatia;2024;1;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;2.962
General Customs Value;Croatia;2020;2;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;8.063
General Customs Value;Croatia;2021;2;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;15.24
General Customs Value;Croatia;2022;2;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;22.638
General Customs Value;Croatia;2023;2;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;6.699
General Customs Value;Croatia;2020;3;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;15.996
General Customs Value;Croatia;2021;3;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;23.598
General Customs Value;Croatia;2020;4;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;30.191
General Customs Value;Croatia;2021;4;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;14.562
General Customs Value;Croatia;2022;4;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;9.088
General Customs Value;Croatia;2023;4;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;12.967
General Customs Value;Croatia;2021;5;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;10.475
General Customs Value;Croatia;2022;5;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;14.071
General Customs Value;Croatia;2024;5;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;28.157
General Customs Value;Croatia;2020;6;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;16.932
General Customs Value;Croatia;2021;6;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;33.124
General Customs Value;Croatia;2022;6;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;41.291
General Customs Value;Croatia;2023;7;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;39.899
General Customs Value;Croatia;2024;7;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;3.228
General Customs Value;Croatia;2021;8;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;20.364
General Customs Value;Croatia;2024;8;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;2.209
General Customs Value;Croatia;2020;9;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;24.976
General Customs Value;Croatia;2022;9;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;9.948
General Customs Value;Croatia;2024;9;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;3.799
General Customs Value;Croatia;2022;10;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;11.208
General Customs Value;Croatia;2023;10;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;23.912
General Customs Value;Croatia;2024;10;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;43.269
General Customs Value;Croatia;2020;11;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;13.784
General Customs Value;Croatia;2021;11;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;29.508
General Customs Value;Croatia;2022;11;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;21.823
General Customs Value;Croatia;2023;11;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;2.81
General Customs Value;Croatia;2024;11;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;15.095
General Customs Value;Croatia;2021;12;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;12.329
General Customs Value;Croatia;2022;12;040690;CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY;12.453
General Customs Value;Croatia;2024;1;040900;HONEY, NATURAL;21.897
General Customs Value;Croatia;2022;3;040900;HONEY, NATURAL;111.64
General Customs Value;Croatia;2024;3;040900;HONEY, NATURAL;25.193
General Customs Value;Croatia;2022;4;040900;HONEY, NATURAL;16.542
General Customs Value;Croatia;2023;4;040900;HONEY, NATURAL;54.363
General Customs Value;Croatia;2025;4;040900;HONEY, NATURAL;6.018
General Customs Value;Croatia;2023;5;040900;HONEY, NATURAL;27.229
General Customs Value;Croatia;2024;5;040900;HONEY, NATURAL;31.275
General Customs Value;Croatia;2025;5;040900;HONEY, NATURAL;11.56
General Customs Value;Croatia;2022;6;040900;HONEY, NATURAL;113.381
General Customs Value;Croatia;2021;7;040900;HONEY, NATURAL;93.055
General Customs Value;Croatia;2023;7;040900;HONEY, NATURAL;16.129
General Customs Value;Croatia;2023;10;040900;HONEY, NATURAL;48.365
General Customs Value;Croatia;2021;11;040900;HONEY, NATURAL;206.787
General Customs Value;Croatia;2023;11;040900;HONEY, NATURAL;21.099
General Customs Value;Croatia;2023;12;040900;HONEY, NATURAL;60.146
General Customs Value;Croatia;2025;1;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;9.736
General Customs Value;Croatia;2025;2;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;2.205
General Customs Value;Croatia;2022;10;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;8.9
General Customs Value;Croatia;2023;10;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;9.591
General Customs Value;Croatia;2023;11;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;8
General Customs Value;Croatia;2022;12;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;21.915
General Customs Value;Croatia;2023;12;070956;TRUFFLES (TUBER SPP), FRESH OR CHILLED;11.85
General Customs Value;Croatia;2022;1;070959;MUSHROOM, FRESH OR CHILLED, NESOI;29.537
General Customs Value;Croatia;2023;1;070959;MUSHROOM, FRESH OR CHILLED, NESOI;157.999
General Customs Value;Croatia;2024;1;070959;MUSHROOM, FRESH OR CHILLED, NESOI;131.659
General Customs Value;Croatia;2025;1;070959;MUSHROOM, FRESH OR CHILLED, NESOI;155.436
General Customs Value;Croatia;2023;2;070959;MUSHROOM, FRESH OR CHILLED, NESOI;88.242
General Customs Value;Croatia;2024;2;070959;MUSHROOM, FRESH OR CHILLED, NESOI;139.314
General Customs Value;Croatia;2025;2;070959;MUSHROOM, FRESH OR CHILLED, NESOI;190.197
General Customs Value;Croatia;2021;3;070959;MUSHROOM, FRESH OR CHILLED, NESOI;33.622
General Customs Value;Croatia;2022;3;070959;MUSHROOM, FRESH OR CHILLED, NESOI;11.071
General Customs Value;Croatia;2023;3;070959;MUSHROOM, FRESH OR CHILLED, NESOI;97.443
