Data Type,Country,Year,Month,HTS Number,Description,General Customs Value
General Customs Value,Latvia,2021,2,010121,"HORSES, LIVE, PUREBRED BREEDING",13.68
General Customs Value,Latvia,2021,3,010121,"HORSES, LIVE, PUREBRED BREEDING",25.65
General Customs Value,Latvia,2021,4,010121,"HORSES, LIVE, PUREBRED BREEDING",8.55
General Customs Value,Latvia,2021,6,010121,"HORSES, LIVE, PUREBRED BREEDING",27.36
General Customs Value,Latvia,2021,8,010121,"HORSES, LIVE, PUREBRED BREEDING",875.52
General Customs Value,Latvia,2021,9,010121,"HORSES, LIVE, PUREBRED BREEDING",27.36
General Customs Value,Latvia,2020,10,010121,"HORSES, LIVE, PUREBRED BREEDING",13.68
General Customs Value,Latvia,2021,10,010121,"HORSES, LIVE, PUREBRED BREEDING",27.36
General Customs Value,Latvia,2020,11,010121,"HORSES, LIVE, PUREBRED BREEDING",27.36
General Customs Value,Latvia,2020,10,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",3.545
General Customs Value,Latvia,2023,11,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",81.593
General Customs Value,Latvia,2024,11,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",21.124
General Customs Value,Latvia,2022,12,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",21.01
General Customs Value,Latvia,2022,1,010619,"MAMMALS, LIVE, NESOI",6.5
General Customs Value,Latvia,2025,1,010619,"MAMMALS, LIVE, NESOI",2.2
General Customs Value,Latvia,2020,2,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2023,2,010619,"MAMMALS, LIVE, NESOI",2.15
General Customs Value,Latvia,2024,2,010619,"MAMMALS, LIVE, NESOI",7.3
General Customs Value,Latvia,2022,3,010619,"MAMMALS, LIVE, NESOI",2.188
General Customs Value,Latvia,2024,3,010619,"MAMMALS, LIVE, NESOI",5.7
General Customs Value,Latvia,2025,3,010619,"MAMMALS, LIVE, NESOI",3.4
General Customs Value,Latvia,2023,4,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2024,4,010619,"MAMMALS, LIVE, NESOI",4
General Customs Value,Latvia,2025,4,010619,"MAMMALS, LIVE, NESOI",2.908
General Customs Value,Latvia,2023,5,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2025,5,010619,"MAMMALS, LIVE, NESOI",7.936
General Customs Value,Latvia,2023,6,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2020,7,010619,"MAMMALS, LIVE, NESOI",2.317
General Customs Value,Latvia,2022,7,010619,"MAMMALS, LIVE, NESOI",2.2
General Customs Value,Latvia,2023,7,010619,"MAMMALS, LIVE, NESOI",4.5
General Customs Value,Latvia,2024,7,010619,"MAMMALS, LIVE, NESOI",5.2
General Customs Value,Latvia,2020,8,010619,"MAMMALS, LIVE, NESOI",2.5
General Customs Value,Latvia,2022,8,010619,"MAMMALS, LIVE, NESOI",4.8
General Customs Value,Latvia,2023,8,010619,"MAMMALS, LIVE, NESOI",2.2
General Customs Value,Latvia,2024,8,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2020,9,010619,"MAMMALS, LIVE, NESOI",3.5
General Customs Value,Latvia,2021,9,010619,"MAMMALS, LIVE, NESOI",6
General Customs Value,Latvia,2022,9,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2024,9,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2020,10,010619,"MAMMALS, LIVE, NESOI",3
General Customs Value,Latvia,2021,10,010619,"MAMMALS, LIVE, NESOI",3
General Customs Value,Latvia,2022,10,010619,"MAMMALS, LIVE, NESOI",7.6
General Customs Value,Latvia,2024,10,010619,"MAMMALS, LIVE, NESOI",10.332
General Customs Value,Latvia,2022,11,010619,"MAMMALS, LIVE, NESOI",2.4
General Customs Value,Latvia,2023,11,010619,"MAMMALS, LIVE, NESOI",4.5
General Customs Value,Latvia,2024,11,010619,"MAMMALS, LIVE, NESOI",5.05
General Customs Value,Latvia,2021,12,010619,"MAMMALS, LIVE, NESOI",3.376
General Customs Value,Latvia,2023,12,010619,"MAMMALS, LIVE, NESOI",4.5
General Customs Value,Latvia,2025,3,030299,"OTHER FISH, FRESH OR SHILLED, NOT ELSEWHERE SPECIFICED OR INDICATED",9.642
General Customs Value,Latvia,2024,4,030299,"OTHER FISH, FRESH OR SHILLED, NOT ELSEWHERE SPECIFICED OR INDICATED",6.446
General Customs Value,Latvia,2025,4,030299,"OTHER FISH, FRESH OR SHILLED, NOT ELSEWHERE SPECIFICED OR INDICATED",4.419
General Customs Value,Latvia,2024,7,030299,"OTHER FISH, FRESH OR SHILLED, NOT ELSEWHERE SPECIFICED OR INDICATED",6.446
General Customs Value,Latvia,2024,8,030299,"OTHER FISH, FRESH OR SHILLED, NOT ELSEWHERE SPECIFICED OR INDICATED",33.902
General Customs Value,Latvia,2024,9,030299,"OTHER FISH, FRESH OR SHILLED, NOT ELSEWHERE SPECIFICED OR INDICATED",21.537
General Customs Value,Latvia,2021,7,030313,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN",11.162
General Customs Value,Latvia,2020,12,030313,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN",7.715
General Customs Value,Latvia,2025,1,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",2.303
General Customs Value,Latvia,2021,3,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",36.05
General Customs Value,Latvia,2025,4,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",4.262
General Customs Value,Latvia,2023,1,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",100
General Customs Value,Latvia,2025,1,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",4.309
General Customs Value,Latvia,2023,2,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",50
General Customs Value,Latvia,2024,2,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",3.24
General Customs Value,Latvia,2022,3,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",21.735
General Customs Value,Latvia,2023,3,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",27.394
General Customs Value,Latvia,2025,3,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",2.872
General Customs Value,Latvia,2022,6,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",76.5
General Customs Value,Latvia,2023,6,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",5.04
General Customs Value,Latvia,2024,6,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",3.78
General Customs Value,Latvia,2022,7,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",50
General Customs Value,Latvia,2022,8,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",75
General Customs Value,Latvia,2023,8,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",5.04
General Customs Value,Latvia,2022,9,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",50
General Customs Value,Latvia,2023,9,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",2.2
General Customs Value,Latvia,2022,10,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",25
General Customs Value,Latvia,2022,11,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",75
General Customs Value,Latvia,2024,11,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",3.78
General Customs Value,Latvia,2022,12,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",50
General Customs Value,Latvia,2023,12,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",9.8
General Customs Value,Latvia,2024,12,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",2.772
General Customs Value,Latvia,2024,5,030363,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), FROZEN",673
General Customs Value,Latvia,2024,6,030363,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), FROZEN",1418.08
General Customs Value,Latvia,2024,7,030363,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), FROZEN",248.56
General Customs Value,Latvia,2025,1,030366,"HAKE (MERLUCCIUS SPP., UROPHYCIS SPP.), FROZEN",9.634
General Customs Value,Latvia,2025,3,030366,"HAKE (MERLUCCIUS SPP., UROPHYCIS SPP.), FROZEN",3.782
General Customs Value,Latvia,2025,4,030366,"HAKE (MERLUCCIUS SPP., UROPHYCIS SPP.), FROZEN",4.073
General Customs Value,Latvia,2025,3,030389,"FISH, FROZEN, NESOI",7.949
General Customs Value,Latvia,2024,10,030389,"FISH, FROZEN, NESOI",4.627
General Customs Value,Latvia,2024,12,030389,"FISH, FROZEN, NESOI",15.085
General Customs Value,Latvia,2024,4,030391,"LIVERS, ROES AND MILT, FROZEN",10.965
General Customs Value,Latvia,2025,4,030391,"LIVERS, ROES AND MILT, FROZEN",8.61
General Customs Value,Latvia,2025,5,030391,"LIVERS, ROES AND MILT, FROZEN",3.2
General Customs Value,Latvia,2024,9,030391,"LIVERS, ROES AND MILT, FROZEN",2.8
General Customs Value,Latvia,2024,12,030391,"LIVERS, ROES AND MILT, FROZEN",9.611
General Customs Value,Latvia,2022,1,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",503.882
General Customs Value,Latvia,2023,1,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1732.938
General Customs Value,Latvia,2024,1,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",642.102
General Customs Value,Latvia,2025,1,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",464.624
General Customs Value,Latvia,2022,2,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",500.11
General Customs Value,Latvia,2023,2,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1228.182
General Customs Value,Latvia,2024,2,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1885.258
General Customs Value,Latvia,2025,2,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1576.448
General Customs Value,Latvia,2022,3,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",500.645
General Customs Value,Latvia,2023,3,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",2634.89
General Customs Value,Latvia,2024,3,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1610.892
General Customs Value,Latvia,2025,3,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1139.664
General Customs Value,Latvia,2022,4,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",452.427
General Customs Value,Latvia,2023,4,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",2970.029
General Customs Value,Latvia,2024,4,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1418.08
General Customs Value,Latvia,2025,4,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1723.023
General Customs Value,Latvia,2022,5,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",799.412
General Customs Value,Latvia,2023,5,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",2779.763
General Customs Value,Latvia,2024,5,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",255.342
General Customs Value,Latvia,2025,5,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1009.177
General Customs Value,Latvia,2022,6,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",799.243
General Customs Value,Latvia,2023,6,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1767.378
General Customs Value,Latvia,2024,6,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",248.56
General Customs Value,Latvia,2021,7,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",151.941
General Customs Value,Latvia,2022,7,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1347.745
General Customs Value,Latvia,2023,7,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1215.58
General Customs Value,Latvia,2024,7,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",865.972
General Customs Value,Latvia,2022,8,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1102.073
General Customs Value,Latvia,2023,8,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",179.55
General Customs Value,Latvia,2024,8,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",248.56
General Customs Value,Latvia,2022,9,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1894.323
General Customs Value,Latvia,2023,9,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",835.302
General Customs Value,Latvia,2024,9,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1813.497
General Customs Value,Latvia,2020,10,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",177.092
General Customs Value,Latvia,2022,10,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1412.512
General Customs Value,Latvia,2023,10,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1154.733
General Customs Value,Latvia,2022,11,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",2471.377
General Customs Value,Latvia,2023,11,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1264.692
General Customs Value,Latvia,2024,11,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",324.386
General Customs Value,Latvia,2022,12,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1016.704
General Customs Value,Latvia,2023,12,030471,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) FILLETS, FROZEN",1138.814
General Customs Value,Latvia,2023,1,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",222.213
General Customs Value,Latvia,2021,2,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",333.137
General Customs Value,Latvia,2022,2,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",163.885
General Customs Value,Latvia,2023,2,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",265.572
General Customs Value,Latvia,2021,3,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",83.114
General Customs Value,Latvia,2022,3,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",194.412
General Customs Value,Latvia,2023,3,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",18.065
General Customs Value,Latvia,2021,4,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",179.468
General Customs Value,Latvia,2022,4,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",113.986
General Customs Value,Latvia,2025,4,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",184.7
General Customs Value,Latvia,2022,5,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",151.583
General Customs Value,Latvia,2023,5,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",124.719
General Customs Value,Latvia,2025,5,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",184.7
General Customs Value,Latvia,2022,6,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",80.569
General Customs Value,Latvia,2022,7,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",91.727
General Customs Value,Latvia,2023,7,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",391.824
General Customs Value,Latvia,2022,8,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",337.715
General Customs Value,Latvia,2023,8,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",211.058
General Customs Value,Latvia,2022,9,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",142.72
General Customs Value,Latvia,2022,10,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",148.221
General Customs Value,Latvia,2023,10,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",32.02
General Customs Value,Latvia,2021,11,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",83.092
General Customs Value,Latvia,2022,11,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",345.884
General Customs Value,Latvia,2023,11,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",131.894
General Customs Value,Latvia,2022,12,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",94.371
General Customs Value,Latvia,2023,12,030472,"HADDOCK (MELANOGRAMMUS AEGLEFINUS) FILLETS, FROZEN",131.894
General Customs Value,Latvia,2021,11,030482,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, CLARKI, AGUABONITA, GILAE, APACHE AND CHRYSOGASTER) FILLETS, FROZEN",178.104
General Customs Value,Latvia,2024,2,030489,"FISH FILLETS, FROZEN, NESOI",12.612
General Customs Value,Latvia,2025,2,030489,"FISH FILLETS, FROZEN, NESOI",4.615
General Customs Value,Latvia,2025,3,030489,"FISH FILLETS, FROZEN, NESOI",4.32
General Customs Value,Latvia,2024,8,030489,"FISH FILLETS, FROZEN, NESOI",5.091
General Customs Value,Latvia,2024,9,030489,"FISH FILLETS, FROZEN, NESOI",6.711
General Customs Value,Latvia,2024,11,030489,"FISH FILLETS, FROZEN, NESOI",13.55
General Customs Value,Latvia,2023,12,030489,"FISH FILLETS, FROZEN, NESOI",4.69
General Customs Value,Latvia,2022,5,030499,"FISH MEAT, FROZEN, NESOI",8.916
General Customs Value,Latvia,2021,12,030531,"TILAPIA, CATFISH, CARP, EEL, NILE PERCH AND SNAKEHEAD FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED",6.146
General Customs Value,Latvia,2025,1,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI",13.103
General Customs Value,Latvia,2022,4,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI",6.75
General Customs Value,Latvia,2020,5,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI",14.442
General Customs Value,Latvia,2023,12,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI",2.699
General Customs Value,Latvia,2023,1,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",6.615
General Customs Value,Latvia,2021,2,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",21.318
General Customs Value,Latvia,2022,2,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",36.358
General Customs Value,Latvia,2025,2,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",10.41
General Customs Value,Latvia,2024,3,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",117.56
General Customs Value,Latvia,2022,4,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",13.174
General Customs Value,Latvia,2025,4,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",58.521
General Customs Value,Latvia,2023,5,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",13.414
General Customs Value,Latvia,2020,6,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",99.633
General Customs Value,Latvia,2024,6,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",6.6
General Customs Value,Latvia,2021,7,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",6.354
General Customs Value,Latvia,2022,7,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",38.339
General Customs Value,Latvia,2023,8,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",67.834
General Customs Value,Latvia,2020,9,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",97.515
General Customs Value,Latvia,2022,9,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",2.19
General Customs Value,Latvia,2023,9,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",17.477
General Customs Value,Latvia,2021,10,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",40.419
General Customs Value,Latvia,2022,10,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",5.111
General Customs Value,Latvia,2023,10,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",2.611
General Customs Value,Latvia,2024,10,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",9.287
General Customs Value,Latvia,2021,11,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",34.725
