Data Type,Country,Year,Month,HTS Number,Description,General Customs Value
General Customs Value,Estonia,2021,2,010121,"HORSES, LIVE, PUREBRED BREEDING",15.633
General Customs Value,Estonia,2020,1,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",19
General Customs Value,Estonia,2024,2,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",8.087
General Customs Value,Estonia,2025,2,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",52
General Customs Value,Estonia,2024,3,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",5.416
General Customs Value,Estonia,2025,5,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",120.392
General Customs Value,Estonia,2020,6,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",95
General Customs Value,Estonia,2022,6,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",45.24
General Customs Value,Estonia,2020,9,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",56.338
General Customs Value,Estonia,2022,10,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",24.522
General Customs Value,Estonia,2023,10,010129,"HORSES, LIVE, OTHER THAN PUREBRED BREEDING",115.522
General Customs Value,Estonia,2025,1,010619,"MAMMALS, LIVE, NESOI",3
General Customs Value,Estonia,2022,2,010619,"MAMMALS, LIVE, NESOI",8.915
General Customs Value,Estonia,2023,2,010619,"MAMMALS, LIVE, NESOI",3
General Customs Value,Estonia,2022,3,010619,"MAMMALS, LIVE, NESOI",5.922
General Customs Value,Estonia,2023,3,010619,"MAMMALS, LIVE, NESOI",5.422
General Customs Value,Estonia,2024,5,010619,"MAMMALS, LIVE, NESOI",7.529
General Customs Value,Estonia,2024,7,010619,"MAMMALS, LIVE, NESOI",2.2
General Customs Value,Estonia,2023,10,010619,"MAMMALS, LIVE, NESOI",8.996
General Customs Value,Estonia,2025,5,030241,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FRESH OR CHILLED",26.434
General Customs Value,Estonia,2024,11,030241,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FRESH OR CHILLED",41.14
General Customs Value,Estonia,2021,1,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",26.645
General Customs Value,Estonia,2022,1,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",101.376
General Customs Value,Estonia,2025,1,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",50.012
General Customs Value,Estonia,2020,2,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",66.994
General Customs Value,Estonia,2021,2,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",30.681
General Customs Value,Estonia,2021,3,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",45.533
General Customs Value,Estonia,2022,3,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",110.857
General Customs Value,Estonia,2024,3,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",37.215
General Customs Value,Estonia,2021,4,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",45.057
General Customs Value,Estonia,2024,4,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",15.859
General Customs Value,Estonia,2025,4,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",51.848
General Customs Value,Estonia,2020,5,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",64.973
General Customs Value,Estonia,2022,5,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",80.808
General Customs Value,Estonia,2023,5,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",16.662
General Customs Value,Estonia,2020,6,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",50.331
General Customs Value,Estonia,2021,6,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",46.391
General Customs Value,Estonia,2022,6,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",51.378
General Customs Value,Estonia,2023,6,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",14.712
General Customs Value,Estonia,2024,6,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",18.341
General Customs Value,Estonia,2021,7,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",57.274
General Customs Value,Estonia,2022,7,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",51.461
General Customs Value,Estonia,2023,7,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",41.8
General Customs Value,Estonia,2021,8,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",108.815
General Customs Value,Estonia,2023,9,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",67.941
General Customs Value,Estonia,2024,9,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",61.265
General Customs Value,Estonia,2020,10,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",3.799
General Customs Value,Estonia,2021,10,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",114.088
General Customs Value,Estonia,2022,10,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",48.875
General Customs Value,Estonia,2024,10,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",17.635
General Customs Value,Estonia,2021,12,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",34.688
General Customs Value,Estonia,2024,12,030351,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FROZEN",16.739
General Customs Value,Estonia,2022,5,030353,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), FROZEN",27.974
General Customs Value,Estonia,2021,1,030389,"FISH, FROZEN, NESOI",42.381
General Customs Value,Estonia,2022,1,030389,"FISH, FROZEN, NESOI",32.37
General Customs Value,Estonia,2024,1,030389,"FISH, FROZEN, NESOI",14.166
General Customs Value,Estonia,2025,1,030389,"FISH, FROZEN, NESOI",6.845
General Customs Value,Estonia,2020,2,030389,"FISH, FROZEN, NESOI",4.11
General Customs Value,Estonia,2021,2,030389,"FISH, FROZEN, NESOI",15.781
General Customs Value,Estonia,2024,2,030389,"FISH, FROZEN, NESOI",2.106
General Customs Value,Estonia,2025,2,030389,"FISH, FROZEN, NESOI",156.784
General Customs Value,Estonia,2020,3,030389,"FISH, FROZEN, NESOI",3.544
General Customs Value,Estonia,2024,3,030389,"FISH, FROZEN, NESOI",13.14
General Customs Value,Estonia,2025,3,030389,"FISH, FROZEN, NESOI",16.095
General Customs Value,Estonia,2020,4,030389,"FISH, FROZEN, NESOI",15.886
General Customs Value,Estonia,2021,4,030389,"FISH, FROZEN, NESOI",2.38
General Customs Value,Estonia,2024,4,030389,"FISH, FROZEN, NESOI",15.341
General Customs Value,Estonia,2025,4,030389,"FISH, FROZEN, NESOI",114.765
General Customs Value,Estonia,2024,5,030389,"FISH, FROZEN, NESOI",5.185
General Customs Value,Estonia,2025,5,030389,"FISH, FROZEN, NESOI",7.044
General Customs Value,Estonia,2020,6,030389,"FISH, FROZEN, NESOI",27.111
General Customs Value,Estonia,2024,6,030389,"FISH, FROZEN, NESOI",66.132
General Customs Value,Estonia,2022,7,030389,"FISH, FROZEN, NESOI",8.422
General Customs Value,Estonia,2024,7,030389,"FISH, FROZEN, NESOI",2.738
General Customs Value,Estonia,2020,8,030389,"FISH, FROZEN, NESOI",28.732
General Customs Value,Estonia,2022,8,030389,"FISH, FROZEN, NESOI",50.654
General Customs Value,Estonia,2024,8,030389,"FISH, FROZEN, NESOI",26.015
General Customs Value,Estonia,2024,9,030389,"FISH, FROZEN, NESOI",10.682
General Customs Value,Estonia,2022,10,030389,"FISH, FROZEN, NESOI",35.877
General Customs Value,Estonia,2024,10,030389,"FISH, FROZEN, NESOI",61.341
General Customs Value,Estonia,2020,11,030389,"FISH, FROZEN, NESOI",26.12
General Customs Value,Estonia,2024,11,030389,"FISH, FROZEN, NESOI",37.83
General Customs Value,Estonia,2020,12,030389,"FISH, FROZEN, NESOI",7.023
General Customs Value,Estonia,2022,12,030389,"FISH, FROZEN, NESOI",18.2
General Customs Value,Estonia,2024,12,030389,"FISH, FROZEN, NESOI",49.918
General Customs Value,Estonia,2020,1,030489,"FISH FILLETS, FROZEN, NESOI",4.796
General Customs Value,Estonia,2021,1,030489,"FISH FILLETS, FROZEN, NESOI",6.967
General Customs Value,Estonia,2022,1,030489,"FISH FILLETS, FROZEN, NESOI",2.278
General Customs Value,Estonia,2023,1,030489,"FISH FILLETS, FROZEN, NESOI",307.497
General Customs Value,Estonia,2024,1,030489,"FISH FILLETS, FROZEN, NESOI",326.368
General Customs Value,Estonia,2025,1,030489,"FISH FILLETS, FROZEN, NESOI",113.608
General Customs Value,Estonia,2020,2,030489,"FISH FILLETS, FROZEN, NESOI",22.026
General Customs Value,Estonia,2021,2,030489,"FISH FILLETS, FROZEN, NESOI",7.887
General Customs Value,Estonia,2023,2,030489,"FISH FILLETS, FROZEN, NESOI",404.241
General Customs Value,Estonia,2024,2,030489,"FISH FILLETS, FROZEN, NESOI",228.52
General Customs Value,Estonia,2025,2,030489,"FISH FILLETS, FROZEN, NESOI",219.466
General Customs Value,Estonia,2020,3,030489,"FISH FILLETS, FROZEN, NESOI",31.424
General Customs Value,Estonia,2021,3,030489,"FISH FILLETS, FROZEN, NESOI",15.233
General Customs Value,Estonia,2022,3,030489,"FISH FILLETS, FROZEN, NESOI",9.187
General Customs Value,Estonia,2023,3,030489,"FISH FILLETS, FROZEN, NESOI",264.84
General Customs Value,Estonia,2024,3,030489,"FISH FILLETS, FROZEN, NESOI",58.684
General Customs Value,Estonia,2025,3,030489,"FISH FILLETS, FROZEN, NESOI",54.427
General Customs Value,Estonia,2020,4,030489,"FISH FILLETS, FROZEN, NESOI",10.567
General Customs Value,Estonia,2021,4,030489,"FISH FILLETS, FROZEN, NESOI",156.758
General Customs Value,Estonia,2022,4,030489,"FISH FILLETS, FROZEN, NESOI",3.788
General Customs Value,Estonia,2023,4,030489,"FISH FILLETS, FROZEN, NESOI",217.671
General Customs Value,Estonia,2024,4,030489,"FISH FILLETS, FROZEN, NESOI",63.777
General Customs Value,Estonia,2025,4,030489,"FISH FILLETS, FROZEN, NESOI",91.487
General Customs Value,Estonia,2020,5,030489,"FISH FILLETS, FROZEN, NESOI",12.52
General Customs Value,Estonia,2021,5,030489,"FISH FILLETS, FROZEN, NESOI",2.387
General Customs Value,Estonia,2023,5,030489,"FISH FILLETS, FROZEN, NESOI",347.136
General Customs Value,Estonia,2024,5,030489,"FISH FILLETS, FROZEN, NESOI",85.453
General Customs Value,Estonia,2025,5,030489,"FISH FILLETS, FROZEN, NESOI",120.429
General Customs Value,Estonia,2020,6,030489,"FISH FILLETS, FROZEN, NESOI",7.061
General Customs Value,Estonia,2021,6,030489,"FISH FILLETS, FROZEN, NESOI",45.438
General Customs Value,Estonia,2023,6,030489,"FISH FILLETS, FROZEN, NESOI",291.459
General Customs Value,Estonia,2024,6,030489,"FISH FILLETS, FROZEN, NESOI",522.966
General Customs Value,Estonia,2020,7,030489,"FISH FILLETS, FROZEN, NESOI",8.628
General Customs Value,Estonia,2021,7,030489,"FISH FILLETS, FROZEN, NESOI",40.621
General Customs Value,Estonia,2022,7,030489,"FISH FILLETS, FROZEN, NESOI",773.783
General Customs Value,Estonia,2023,7,030489,"FISH FILLETS, FROZEN, NESOI",157.59
General Customs Value,Estonia,2024,7,030489,"FISH FILLETS, FROZEN, NESOI",120.788
General Customs Value,Estonia,2020,8,030489,"FISH FILLETS, FROZEN, NESOI",14.215
General Customs Value,Estonia,2022,8,030489,"FISH FILLETS, FROZEN, NESOI",183.864
General Customs Value,Estonia,2023,8,030489,"FISH FILLETS, FROZEN, NESOI",365.849
General Customs Value,Estonia,2024,8,030489,"FISH FILLETS, FROZEN, NESOI",49.118
General Customs Value,Estonia,2022,9,030489,"FISH FILLETS, FROZEN, NESOI",124.237
General Customs Value,Estonia,2023,9,030489,"FISH FILLETS, FROZEN, NESOI",298.934
General Customs Value,Estonia,2020,10,030489,"FISH FILLETS, FROZEN, NESOI",40.6
General Customs Value,Estonia,2022,10,030489,"FISH FILLETS, FROZEN, NESOI",817.287
General Customs Value,Estonia,2023,10,030489,"FISH FILLETS, FROZEN, NESOI",315.638
General Customs Value,Estonia,2024,10,030489,"FISH FILLETS, FROZEN, NESOI",153.801
General Customs Value,Estonia,2020,11,030489,"FISH FILLETS, FROZEN, NESOI",65.142
General Customs Value,Estonia,2021,11,030489,"FISH FILLETS, FROZEN, NESOI",92.43
General Customs Value,Estonia,2022,11,030489,"FISH FILLETS, FROZEN, NESOI",329.443
General Customs Value,Estonia,2023,11,030489,"FISH FILLETS, FROZEN, NESOI",913.972
General Customs Value,Estonia,2024,11,030489,"FISH FILLETS, FROZEN, NESOI",7.969
General Customs Value,Estonia,2020,12,030489,"FISH FILLETS, FROZEN, NESOI",16.41
General Customs Value,Estonia,2022,12,030489,"FISH FILLETS, FROZEN, NESOI",819.278
General Customs Value,Estonia,2023,12,030489,"FISH FILLETS, FROZEN, NESOI",657.38
General Customs Value,Estonia,2024,12,030489,"FISH FILLETS, FROZEN, NESOI",200.288
General Customs Value,Estonia,2020,5,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI",3.695
General Customs Value,Estonia,2022,8,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI",68.663
General Customs Value,Estonia,2020,5,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",46.366
General Customs Value,Estonia,2021,7,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",17.69
General Customs Value,Estonia,2020,10,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",30.706
General Customs Value,Estonia,2020,12,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED",29.023
General Customs Value,Estonia,2020,5,030543,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, CLARKI, AGUABONITA, GILAE, APACHE, CHRYSOGASTER), SMOKED, INCLUDING FILLETS",6.296
General Customs Value,Estonia,2020,10,030543,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, CLARKI, AGUABONITA, GILAE, APACHE, CHRYSOGASTER), SMOKED, INCLUDING FILLETS",18.781
General Customs Value,Estonia,2020,12,030543,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, CLARKI, AGUABONITA, GILAE, APACHE, CHRYSOGASTER), SMOKED, INCLUDING FILLETS",21.474
General Customs Value,Estonia,2022,8,030549,"FISH, INCLUDING FILLETS, SMOKED, NESOI",12.776
General Customs Value,Estonia,2023,1,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",5.109
General Customs Value,Estonia,2023,2,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",5.166
General Customs Value,Estonia,2024,2,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",5.007
General Customs Value,Estonia,2024,3,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",6.54
General Customs Value,Estonia,2023,4,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",16.499
General Customs Value,Estonia,2024,5,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",4.899
General Customs Value,Estonia,2023,6,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",4.923
General Customs Value,Estonia,2024,6,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",6.584
General Customs Value,Estonia,2023,10,040610,"CHEESE, (UNRIPENED OR UNCURED) FRESH (INCLUDING WHEY CHEESE), AND CURD",4.842
General Customs Value,Estonia,2020,1,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",78.664
General Customs Value,Estonia,2021,1,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",89.624
General Customs Value,Estonia,2022,1,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",81.036
General Customs Value,Estonia,2023,1,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",665.885
General Customs Value,Estonia,2024,1,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",111.975
General Customs Value,Estonia,2025,1,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",202.051
General Customs Value,Estonia,2020,2,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",44.174
General Customs Value,Estonia,2021,2,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",85.253
General Customs Value,Estonia,2022,2,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",157.076
General Customs Value,Estonia,2023,2,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",323.558
General Customs Value,Estonia,2024,2,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",335.647
General Customs Value,Estonia,2025,2,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",349.564
General Customs Value,Estonia,2020,3,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",273.506
General Customs Value,Estonia,2021,3,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",175.171
General Customs Value,Estonia,2022,3,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",655.499
General Customs Value,Estonia,2023,3,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",105.724
General Customs Value,Estonia,2024,3,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",306.054
General Customs Value,Estonia,2025,3,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",602.634
General Customs Value,Estonia,2020,4,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",77.127
General Customs Value,Estonia,2021,4,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",258.355
General Customs Value,Estonia,2024,4,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",227.912
General Customs Value,Estonia,2025,4,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",335.351
General Customs Value,Estonia,2020,5,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",190.403
General Customs Value,Estonia,2021,5,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",169.115
General Customs Value,Estonia,2022,5,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",344.818
General Customs Value,Estonia,2023,5,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",547.876
General Customs Value,Estonia,2024,5,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",346.301
General Customs Value,Estonia,2025,5,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",468.008
General Customs Value,Estonia,2020,6,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",155.317
General Customs Value,Estonia,2021,6,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",573.366
General Customs Value,Estonia,2023,6,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",239.727
General Customs Value,Estonia,2024,6,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",232.249
General Customs Value,Estonia,2020,7,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",56.485
General Customs Value,Estonia,2022,7,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",439.193
General Customs Value,Estonia,2024,7,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",403.55
General Customs Value,Estonia,2020,8,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",206.476
General Customs Value,Estonia,2021,8,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",81.293
General Customs Value,Estonia,2022,8,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",197.715
General Customs Value,Estonia,2023,8,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",358.514
General Customs Value,Estonia,2024,8,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",215.129
General Customs Value,Estonia,2020,9,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",385.221
General Customs Value,Estonia,2022,9,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",365.072
General Customs Value,Estonia,2023,9,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",169.741
General Customs Value,Estonia,2024,9,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",101.868
General Customs Value,Estonia,2020,10,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",159.26
General Customs Value,Estonia,2021,10,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",322.896
General Customs Value,Estonia,2022,10,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",78.581
General Customs Value,Estonia,2023,10,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",462.141
General Customs Value,Estonia,2024,10,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",650.544
General Customs Value,Estonia,2020,11,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",250.041
General Customs Value,Estonia,2021,11,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",243.237
General Customs Value,Estonia,2022,11,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",375.184
General Customs Value,Estonia,2023,11,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",417.748
General Customs Value,Estonia,2024,11,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",291.652
General Customs Value,Estonia,2020,12,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",171.481
General Customs Value,Estonia,2021,12,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",308.816
General Customs Value,Estonia,2022,12,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",199.622
General Customs Value,Estonia,2023,12,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",308.714
General Customs Value,Estonia,2024,12,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",410.355
General Customs Value,Estonia,2024,3,040900,"HONEY, NATURAL",5.6
General Customs Value,Estonia,2024,8,040900,"HONEY, NATURAL",2.8
General Customs Value,Estonia,2024,11,040900,"HONEY, NATURAL",6.4
General Customs Value,Estonia,2020,1,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",20.952
General Customs Value,Estonia,2021,1,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",43.068
General Customs Value,Estonia,2023,1,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",55.776
General Customs Value,Estonia,2021,2,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",21.534
General Customs Value,Estonia,2023,2,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",26.772
General Customs Value,Estonia,2021,3,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",22.167
General Customs Value,Estonia,2023,3,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",26.772
General Customs Value,Estonia,2021,4,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",43.068
General Customs Value,Estonia,2022,4,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",37.831
General Customs Value,Estonia,2020,5,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",12.517
General Customs Value,Estonia,2021,5,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",21.534
General Customs Value,Estonia,2022,5,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",66.689
General Customs Value,Estonia,2021,6,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",18.188
General Customs Value,Estonia,2022,6,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",113.624
General Customs Value,Estonia,2020,7,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",21.534
General Customs Value,Estonia,2023,7,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI",32.103
